time,液体流量计1,气体流量计2,温度传感器3,温度传感器4,液位传感器5,压力传感器6,液体流量计7,气体流量计8,温度传感器9,温度传感器10,压力传感器11,液位传感器12,气体流量计13,温度传感器14,压力传感器15,液体流量计16,温度传感器18,压力传感器19,液体流量计20,液位传感器21,温度传感器22,压力传感器23,温度传感器24,压力传感器25,液体流量计26,液位传感器27,压力传感器28,温度传感器29,温度传感器30,压力传感器31,液体流量计32
" 2022-08-15 12:33:08",5.0,1.0,29.0,20.0,410.0,3.0,23.0,0.0,25.0,26.0,36.0,506.0,0.0,25.0,28.0,22.0,20.0,12.0,4.0,507.0,20.0,13.0,29.0,19.0,0.0,484.0,18.0,29.0,27.0,27.0,24.0
" 2022-08-15 12:36:05",27.0,0.0,29.0,27.0,348.0,21.0,29.0,0.0,22.0,23.0,9.0,460.0,0.0,28.0,34.0,27.0,28.0,29.0,1.0,525.0,24.0,23.0,24.0,19.0,13.0,461.0,26.0,28.0,22.0,31.0,15.0
" 2022-08-15 13:02:24",28.0,1.0,21.0,24.0,385.0,8.0,0.0,1.0,23.0,24.0,11.0,415.0,0.0,25.0,19.0,19.0,29.0,37.0,11.0,393.0,27.0,22.0,27.0,25.0,7.0,488.0,27.0,28.0,28.0,33.0,20.0
" 2022-08-15 12:42:46",1.0,0.0,27.0,23.0,348.0,10.0,15.0,0.0,29.0,25.0,29.0,306.0,0.0,21.0,25.0,14.0,20.0,33.0,9.0,311.0,21.0,20.0,24.0,38.0,11.0,542.0,31.0,20.0,24.0,39.0,2.0
" 2022-08-15 12:41:13",24.0,1.0,20.0,28.0,506.0,29.0,11.0,0.0,28.0,27.0,4.0,312.0,0.0,29.0,17.0,16.0,21.0,23.0,21.0,538.0,26.0,8.0,20.0,8.0,29.0,347.0,19.0,27.0,27.0,18.0,18.0
" 2022-08-15 12:43:37",23.0,1.0,23.0,29.0,325.0,23.0,27.0,0.0,25.0,24.0,23.0,426.0,0.0,24.0,32.0,6.0,28.0,10.0,25.0,362.0,20.0,13.0,29.0,28.0,10.0,403.0,11.0,29.0,22.0,11.0,13.0
" 2022-08-15 12:44:19",26.0,1.0,23.0,26.0,361.0,15.0,12.0,1.0,26.0,24.0,33.0,336.0,1.0,29.0,2.0,28.0,20.0,24.0,15.0,513.0,21.0,14.0,21.0,5.0,28.0,506.0,0.0,20.0,28.0,8.0,1.0
" 2022-08-15 12:43:49",25.0,1.0,21.0,27.0,403.0,5.0,15.0,0.0,23.0,24.0,23.0,381.0,1.0,28.0,36.0,26.0,21.0,19.0,8.0,324.0,21.0,21.0,25.0,13.0,15.0,323.0,30.0,21.0,23.0,8.0,2.0
" 2022-08-15 12:42:11",9.0,0.0,27.0,20.0,535.0,38.0,21.0,0.0,28.0,23.0,6.0,311.0,1.0,26.0,15.0,22.0,24.0,29.0,28.0,338.0,24.0,24.0,29.0,33.0,15.0,493.0,27.0,29.0,25.0,10.0,12.0
" 2022-08-15 12:45:30",17.0,1.0,20.0,24.0,318.0,23.0,29.0,1.0,23.0,24.0,38.0,308.0,0.0,23.0,23.0,19.0,25.0,24.0,13.0,318.0,27.0,12.0,29.0,9.0,18.0,427.0,26.0,29.0,26.0,36.0,15.0
" 2022-08-15 12:46:09",29.0,1.0,28.0,26.0,479.0,26.0,23.0,0.0,25.0,27.0,16.0,482.0,0.0,26.0,27.0,21.0,28.0,11.0,13.0,341.0,24.0,3.0,29.0,33.0,20.0,459.0,8.0,23.0,29.0,37.0,25.0
" 2022-08-15 12:46:30",24.0,0.0,24.0,29.0,543.0,16.0,24.0,0.0,22.0,20.0,27.0,339.0,0.0,29.0,25.0,9.0,21.0,33.0,0.0,331.0,27.0,9.0,26.0,1.0,7.0,303.0,7.0,28.0,20.0,7.0,7.0
" 2022-08-15 12:45:12",20.0,1.0,26.0,21.0,341.0,7.0,27.0,1.0,21.0,20.0,30.0,466.0,1.0,27.0,28.0,29.0,24.0,36.0,19.0,316.0,22.0,24.0,24.0,9.0,15.0,500.0,37.0,24.0,28.0,4.0,9.0
" 2022-08-15 12:44:41",28.0,1.0,29.0,25.0,401.0,37.0,0.0,0.0,29.0,26.0,13.0,409.0,1.0,27.0,23.0,25.0,24.0,13.0,6.0,530.0,27.0,6.0,25.0,17.0,18.0,499.0,12.0,23.0,29.0,9.0,11.0
" 2022-08-15 12:48:22",16.0,1.0,25.0,23.0,467.0,20.0,10.0,0.0,26.0,23.0,33.0,504.0,1.0,29.0,39.0,23.0,22.0,9.0,15.0,438.0,27.0,30.0,25.0,37.0,19.0,526.0,25.0,29.0,27.0,9.0,5.0
" 2022-08-15 12:46:52",12.0,1.0,20.0,28.0,448.0,38.0,1.0,0.0,22.0,20.0,4.0,421.0,0.0,29.0,1.0,27.0,21.0,18.0,6.0,318.0,22.0,3.0,27.0,13.0,14.0,418.0,2.0,21.0,20.0,37.0,18.0
" 2022-08-15 12:47:41",11.0,1.0,29.0,22.0,319.0,2.0,11.0,0.0,22.0,20.0,36.0,314.0,0.0,27.0,25.0,14.0,23.0,13.0,9.0,462.0,27.0,15.0,22.0,33.0,2.0,508.0,0.0,27.0,27.0,33.0,27.0
" 2022-08-15 12:48:21",19.0,1.0,23.0,28.0,487.0,14.0,9.0,1.0,23.0,23.0,24.0,388.0,1.0,21.0,14.0,25.0,21.0,21.0,28.0,415.0,27.0,21.0,21.0,17.0,2.0,478.0,2.0,20.0,24.0,1.0,14.0
" 2022-08-15 12:49:23",28.0,0.0,28.0,21.0,312.0,19.0,15.0,0.0,21.0,20.0,15.0,311.0,0.0,26.0,9.0,8.0,28.0,21.0,26.0,436.0,27.0,34.0,28.0,19.0,12.0,416.0,13.0,21.0,24.0,35.0,20.0
" 2022-08-15 12:50:21",11.0,0.0,23.0,27.0,396.0,28.0,10.0,0.0,22.0,29.0,36.0,505.0,1.0,24.0,9.0,12.0,20.0,36.0,23.0,518.0,29.0,12.0,20.0,35.0,21.0,430.0,17.0,29.0,29.0,17.0,2.0
" 2022-08-15 12:51:10",18.0,1.0,29.0,21.0,525.0,27.0,6.0,0.0,27.0,23.0,17.0,346.0,0.0,23.0,15.0,9.0,28.0,33.0,15.0,443.0,27.0,7.0,25.0,1.0,2.0,458.0,23.0,28.0,27.0,32.0,13.0
" 2022-08-15 12:48:47",7.0,1.0,24.0,21.0,547.0,21.0,19.0,0.0,21.0,28.0,19.0,546.0,0.0,25.0,27.0,20.0,23.0,6.0,23.0,332.0,25.0,34.0,20.0,39.0,5.0,459.0,35.0,21.0,29.0,13.0,7.0
" 2022-08-15 12:52:12",16.0,0.0,23.0,25.0,388.0,24.0,10.0,1.0,26.0,27.0,5.0,403.0,1.0,25.0,34.0,6.0,29.0,38.0,1.0,403.0,22.0,3.0,21.0,38.0,0.0,429.0,24.0,26.0,27.0,27.0,7.0
" 2022-08-15 12:52:50",20.0,0.0,21.0,22.0,461.0,15.0,25.0,1.0,28.0,29.0,11.0,528.0,1.0,22.0,21.0,3.0,21.0,14.0,21.0,480.0,29.0,18.0,22.0,23.0,17.0,333.0,15.0,20.0,21.0,17.0,5.0
" 2022-08-15 12:53:17",13.0,0.0,20.0,29.0,386.0,29.0,9.0,0.0,22.0,27.0,28.0,495.0,1.0,24.0,8.0,25.0,27.0,19.0,20.0,372.0,23.0,33.0,22.0,33.0,6.0,519.0,25.0,26.0,27.0,11.0,5.0
" 2022-08-15 12:53:59",21.0,0.0,29.0,25.0,364.0,8.0,3.0,1.0,24.0,23.0,6.0,418.0,0.0,29.0,9.0,15.0,22.0,26.0,19.0,311.0,22.0,19.0,25.0,9.0,8.0,354.0,28.0,23.0,28.0,23.0,18.0
" 2022-08-15 12:53:09",27.0,1.0,27.0,20.0,549.0,6.0,22.0,1.0,24.0,25.0,15.0,491.0,1.0,24.0,34.0,17.0,28.0,3.0,12.0,493.0,24.0,23.0,22.0,17.0,6.0,360.0,2.0,20.0,29.0,34.0,13.0
" 2022-08-15 12:54:38",2.0,0.0,28.0,27.0,416.0,10.0,14.0,1.0,20.0,24.0,30.0,452.0,1.0,23.0,36.0,22.0,26.0,27.0,1.0,496.0,21.0,33.0,27.0,11.0,17.0,323.0,31.0,29.0,24.0,26.0,2.0
" 2022-08-15 12:55:39",7.0,0.0,22.0,22.0,436.0,0.0,10.0,1.0,28.0,23.0,8.0,485.0,0.0,26.0,26.0,28.0,25.0,15.0,18.0,396.0,25.0,19.0,22.0,6.0,5.0,337.0,7.0,20.0,20.0,21.0,26.0
" 2022-08-15 12:55:39",26.0,0.0,26.0,24.0,408.0,23.0,20.0,0.0,25.0,22.0,9.0,316.0,0.0,20.0,9.0,3.0,23.0,20.0,17.0,479.0,25.0,6.0,27.0,6.0,3.0,323.0,20.0,21.0,28.0,22.0,16.0
" 2022-08-15 12:56:23",18.0,0.0,22.0,23.0,323.0,6.0,11.0,1.0,21.0,22.0,26.0,396.0,0.0,22.0,19.0,24.0,24.0,10.0,19.0,344.0,25.0,22.0,24.0,14.0,26.0,515.0,27.0,25.0,22.0,13.0,19.0
" 2022-08-15 12:55:16",23.0,1.0,24.0,27.0,329.0,14.0,11.0,0.0,24.0,23.0,17.0,511.0,0.0,26.0,10.0,12.0,21.0,12.0,2.0,417.0,28.0,24.0,29.0,4.0,12.0,443.0,16.0,21.0,24.0,12.0,6.0
" 2022-08-15 12:56:58",17.0,0.0,20.0,21.0,475.0,38.0,21.0,1.0,23.0,26.0,25.0,318.0,1.0,25.0,9.0,19.0,28.0,35.0,2.0,349.0,22.0,0.0,29.0,29.0,28.0,323.0,2.0,28.0,23.0,15.0,7.0
" 2022-08-15 12:56:53",17.0,0.0,29.0,21.0,318.0,35.0,1.0,1.0,22.0,26.0,21.0,495.0,0.0,24.0,0.0,18.0,22.0,27.0,8.0,395.0,29.0,27.0,23.0,15.0,12.0,434.0,29.0,20.0,20.0,35.0,25.0
" 2022-08-15 12:57:49",26.0,0.0,25.0,21.0,429.0,37.0,2.0,1.0,27.0,28.0,28.0,304.0,1.0,29.0,19.0,22.0,20.0,24.0,8.0,346.0,27.0,6.0,28.0,5.0,29.0,360.0,14.0,23.0,25.0,19.0,12.0
" 2022-08-15 12:58:13",10.0,0.0,22.0,24.0,420.0,36.0,2.0,1.0,21.0,24.0,6.0,338.0,1.0,21.0,29.0,25.0,25.0,35.0,12.0,542.0,21.0,36.0,28.0,7.0,22.0,346.0,32.0,21.0,23.0,12.0,27.0
" 2022-08-15 12:57:38",28.0,0.0,24.0,20.0,455.0,37.0,1.0,1.0,23.0,25.0,17.0,414.0,0.0,29.0,10.0,11.0,28.0,16.0,16.0,503.0,23.0,39.0,22.0,20.0,0.0,463.0,29.0,27.0,27.0,33.0,27.0
" 2022-08-15 12:56:31",1.0,0.0,29.0,25.0,367.0,15.0,14.0,0.0,20.0,25.0,26.0,300.0,1.0,26.0,8.0,1.0,27.0,15.0,23.0,307.0,27.0,9.0,28.0,10.0,12.0,374.0,15.0,28.0,29.0,26.0,11.0
" 2022-08-15 12:58:36",15.0,1.0,23.0,26.0,347.0,14.0,13.0,1.0,27.0,22.0,28.0,472.0,0.0,24.0,10.0,28.0,26.0,5.0,9.0,325.0,22.0,25.0,25.0,7.0,9.0,318.0,24.0,24.0,29.0,24.0,18.0
" 2022-08-15 12:59:47",26.0,0.0,28.0,25.0,443.0,4.0,4.0,0.0,25.0,29.0,3.0,450.0,1.0,26.0,27.0,28.0,27.0,8.0,16.0,417.0,23.0,7.0,29.0,0.0,24.0,351.0,18.0,21.0,20.0,23.0,8.0
" 2022-08-15 12:59:44",23.0,0.0,22.0,29.0,547.0,26.0,24.0,1.0,22.0,22.0,37.0,417.0,1.0,23.0,39.0,22.0,27.0,17.0,21.0,369.0,28.0,15.0,27.0,14.0,14.0,338.0,1.0,28.0,28.0,20.0,23.0
" 2022-08-15 13:00:56",22.0,0.0,20.0,29.0,313.0,8.0,10.0,1.0,21.0,24.0,12.0,542.0,0.0,23.0,32.0,3.0,28.0,21.0,15.0,529.0,26.0,35.0,26.0,15.0,28.0,385.0,32.0,20.0,23.0,25.0,17.0
" 2022-08-15 13:01:20",27.0,0.0,28.0,20.0,433.0,10.0,10.0,0.0,26.0,21.0,29.0,337.0,0.0,24.0,26.0,7.0,20.0,31.0,23.0,323.0,20.0,34.0,25.0,1.0,18.0,412.0,19.0,20.0,24.0,0.0,22.0
" 2022-08-15 13:02:07",28.0,1.0,22.0,29.0,531.0,27.0,2.0,1.0,24.0,29.0,15.0,472.0,0.0,26.0,19.0,19.0,21.0,18.0,18.0,436.0,25.0,16.0,27.0,17.0,4.0,325.0,0.0,21.0,29.0,26.0,5.0
" 2022-08-15 13:03:17",10.0,0.0,28.0,25.0,325.0,5.0,13.0,0.0,24.0,25.0,6.0,407.0,1.0,21.0,13.0,6.0,22.0,17.0,27.0,315.0,28.0,15.0,22.0,13.0,2.0,405.0,27.0,22.0,26.0,37.0,10.0
" 2022-08-15 13:01:42",9.0,1.0,21.0,28.0,449.0,12.0,20.0,0.0,25.0,23.0,5.0,386.0,0.0,29.0,9.0,8.0,26.0,13.0,17.0,385.0,25.0,22.0,24.0,5.0,22.0,539.0,37.0,20.0,27.0,26.0,1.0
" 2022-08-15 13:02:19",13.0,0.0,20.0,20.0,446.0,11.0,2.0,1.0,26.0,27.0,17.0,369.0,0.0,29.0,35.0,9.0,25.0,35.0,0.0,301.0,28.0,11.0,24.0,21.0,23.0,528.0,19.0,20.0,23.0,34.0,22.0
" 2022-08-15 13:03:37",26.0,1.0,24.0,23.0,421.0,33.0,9.0,1.0,22.0,23.0,30.0,415.0,0.0,25.0,2.0,2.0,21.0,21.0,13.0,362.0,22.0,12.0,26.0,15.0,2.0,380.0,3.0,24.0,25.0,14.0,29.0
" 2022-08-15 13:05:03",4.0,0.0,26.0,20.0,341.0,3.0,25.0,0.0,23.0,20.0,12.0,428.0,0.0,28.0,0.0,8.0,28.0,38.0,1.0,450.0,28.0,21.0,23.0,37.0,16.0,462.0,5.0,23.0,25.0,25.0,14.0
" 2022-08-15 13:05:34",4.0,1.0,24.0,25.0,479.0,32.0,9.0,1.0,22.0,27.0,32.0,441.0,1.0,20.0,2.0,4.0,20.0,1.0,25.0,304.0,21.0,0.0,23.0,20.0,3.0,335.0,9.0,29.0,29.0,13.0,23.0
" 2022-08-15 13:05:34",20.0,0.0,29.0,28.0,438.0,4.0,19.0,1.0,21.0,27.0,5.0,369.0,0.0,21.0,34.0,14.0,22.0,26.0,20.0,485.0,21.0,10.0,20.0,1.0,8.0,338.0,2.0,20.0,24.0,0.0,7.0
" 2022-08-15 13:03:43",2.0,0.0,22.0,26.0,307.0,12.0,11.0,0.0,27.0,20.0,33.0,391.0,0.0,23.0,31.0,10.0,28.0,32.0,0.0,338.0,25.0,16.0,24.0,18.0,13.0,444.0,12.0,26.0,29.0,25.0,21.0
" 2022-08-15 13:07:17",16.0,0.0,28.0,22.0,509.0,18.0,22.0,0.0,20.0,20.0,1.0,534.0,1.0,26.0,32.0,6.0,21.0,37.0,12.0,423.0,29.0,32.0,22.0,33.0,15.0,547.0,11.0,28.0,20.0,36.0,3.0
" 2022-08-15 13:04:37",25.0,1.0,28.0,23.0,333.0,28.0,7.0,1.0,25.0,24.0,39.0,459.0,1.0,21.0,7.0,18.0,20.0,25.0,25.0,536.0,21.0,0.0,24.0,22.0,20.0,322.0,13.0,28.0,29.0,5.0,11.0
" 2022-08-15 13:07:08",9.0,0.0,20.0,26.0,524.0,23.0,9.0,1.0,26.0,26.0,35.0,498.0,0.0,28.0,28.0,26.0,25.0,17.0,1.0,514.0,23.0,1.0,22.0,31.0,4.0,497.0,32.0,27.0,28.0,37.0,0.0
" 2022-08-15 13:07:20",4.0,1.0,21.0,21.0,529.0,39.0,11.0,0.0,26.0,26.0,38.0,317.0,1.0,25.0,39.0,20.0,28.0,36.0,25.0,348.0,23.0,14.0,24.0,9.0,7.0,523.0,22.0,28.0,27.0,20.0,19.0
" 2022-08-15 13:08:36",22.0,0.0,25.0,23.0,375.0,24.0,19.0,1.0,25.0,20.0,9.0,521.0,0.0,21.0,18.0,3.0,22.0,22.0,4.0,410.0,20.0,0.0,27.0,24.0,3.0,349.0,32.0,27.0,25.0,0.0,4.0
" 2022-08-15 13:06:36",2.0,1.0,25.0,28.0,313.0,9.0,5.0,1.0,25.0,20.0,21.0,522.0,1.0,26.0,12.0,16.0,28.0,19.0,14.0,515.0,28.0,3.0,25.0,13.0,3.0,503.0,11.0,22.0,29.0,4.0,1.0
" 2022-08-15 13:09:05",21.0,0.0,29.0,25.0,451.0,30.0,10.0,1.0,24.0,28.0,9.0,391.0,0.0,26.0,13.0,22.0,29.0,35.0,19.0,458.0,29.0,26.0,23.0,32.0,13.0,518.0,15.0,29.0,22.0,21.0,29.0
" 2022-08-15 13:09:30",1.0,0.0,23.0,26.0,354.0,15.0,21.0,0.0,29.0,28.0,4.0,301.0,0.0,23.0,20.0,13.0,27.0,4.0,4.0,542.0,20.0,2.0,27.0,39.0,15.0,490.0,33.0,23.0,27.0,26.0,24.0
" 2022-08-15 13:08:10",2.0,0.0,20.0,20.0,541.0,34.0,9.0,0.0,29.0,20.0,20.0,480.0,0.0,27.0,15.0,12.0,21.0,2.0,22.0,514.0,29.0,19.0,28.0,16.0,8.0,364.0,30.0,23.0,20.0,10.0,3.0
" 2022-08-15 13:11:11",7.0,0.0,23.0,28.0,411.0,9.0,27.0,0.0,24.0,23.0,10.0,424.0,1.0,23.0,0.0,17.0,26.0,27.0,0.0,534.0,25.0,37.0,23.0,4.0,0.0,386.0,5.0,27.0,26.0,3.0,8.0
" 2022-08-15 13:12:09",21.0,1.0,21.0,29.0,547.0,31.0,27.0,1.0,27.0,21.0,39.0,530.0,1.0,28.0,32.0,4.0,20.0,35.0,5.0,343.0,29.0,20.0,20.0,14.0,15.0,412.0,18.0,28.0,23.0,3.0,19.0
" 2022-08-15 13:10:24",22.0,1.0,27.0,23.0,395.0,36.0,0.0,0.0,23.0,24.0,1.0,311.0,1.0,28.0,6.0,26.0,28.0,7.0,24.0,535.0,24.0,6.0,26.0,28.0,12.0,516.0,16.0,26.0,22.0,13.0,20.0
" 2022-08-15 13:13:24",10.0,0.0,29.0,23.0,485.0,15.0,29.0,0.0,21.0,29.0,17.0,390.0,0.0,25.0,12.0,22.0,27.0,11.0,29.0,467.0,24.0,33.0,28.0,28.0,23.0,521.0,21.0,24.0,22.0,8.0,15.0
" 2022-08-15 13:12:45",4.0,1.0,27.0,20.0,381.0,22.0,25.0,1.0,21.0,23.0,38.0,346.0,1.0,29.0,10.0,29.0,25.0,26.0,1.0,365.0,26.0,1.0,28.0,28.0,17.0,409.0,15.0,29.0,24.0,6.0,5.0
" 2022-08-15 13:12:34",11.0,0.0,22.0,22.0,418.0,10.0,11.0,1.0,23.0,26.0,39.0,507.0,1.0,28.0,5.0,18.0,27.0,22.0,27.0,431.0,20.0,7.0,20.0,30.0,10.0,390.0,15.0,28.0,26.0,8.0,15.0
" 2022-08-15 13:14:48",7.0,0.0,24.0,23.0,516.0,31.0,25.0,0.0,28.0,22.0,11.0,512.0,1.0,27.0,16.0,1.0,25.0,17.0,28.0,445.0,22.0,39.0,25.0,27.0,10.0,523.0,14.0,25.0,22.0,31.0,18.0
" 2022-08-15 13:14:22",19.0,0.0,20.0,21.0,525.0,2.0,29.0,1.0,28.0,22.0,14.0,405.0,0.0,27.0,8.0,11.0,20.0,18.0,18.0,352.0,29.0,11.0,27.0,31.0,12.0,354.0,38.0,25.0,22.0,11.0,29.0
" 2022-08-15 13:13:57",12.0,1.0,22.0,20.0,428.0,14.0,29.0,0.0,26.0,29.0,29.0,412.0,0.0,27.0,25.0,4.0,29.0,38.0,0.0,524.0,20.0,9.0,26.0,23.0,3.0,324.0,12.0,22.0,25.0,28.0,4.0
" 2022-08-15 13:14:34",6.0,1.0,26.0,21.0,303.0,25.0,28.0,0.0,20.0,22.0,32.0,397.0,1.0,29.0,14.0,1.0,28.0,4.0,29.0,521.0,20.0,12.0,22.0,18.0,7.0,313.0,22.0,27.0,22.0,32.0,22.0
" 2022-08-15 13:15:05",25.0,1.0,24.0,22.0,323.0,33.0,8.0,0.0,21.0,27.0,9.0,367.0,1.0,23.0,4.0,24.0,26.0,34.0,15.0,444.0,29.0,13.0,24.0,3.0,8.0,384.0,18.0,29.0,28.0,24.0,25.0
" 2022-08-15 13:16:06",17.0,1.0,21.0,29.0,491.0,22.0,13.0,0.0,28.0,21.0,12.0,514.0,1.0,23.0,36.0,0.0,27.0,33.0,1.0,303.0,24.0,27.0,26.0,6.0,29.0,375.0,21.0,25.0,26.0,8.0,19.0
" 2022-08-15 13:17:12",15.0,0.0,22.0,26.0,472.0,5.0,6.0,1.0,22.0,21.0,3.0,491.0,1.0,26.0,20.0,23.0,24.0,23.0,23.0,430.0,21.0,38.0,27.0,29.0,4.0,508.0,18.0,21.0,20.0,28.0,26.0
" 2022-08-15 13:19:08",13.0,1.0,24.0,22.0,329.0,39.0,4.0,0.0,29.0,21.0,29.0,400.0,1.0,22.0,37.0,0.0,28.0,32.0,12.0,483.0,26.0,30.0,23.0,30.0,24.0,547.0,31.0,23.0,22.0,27.0,28.0
" 2022-08-15 13:17:01",7.0,0.0,28.0,29.0,346.0,4.0,25.0,0.0,24.0,28.0,16.0,432.0,1.0,25.0,1.0,5.0,26.0,36.0,17.0,489.0,25.0,27.0,26.0,9.0,10.0,324.0,25.0,20.0,26.0,36.0,18.0
" 2022-08-15 13:19:05",26.0,0.0,24.0,28.0,378.0,23.0,20.0,0.0,26.0,27.0,23.0,437.0,0.0,26.0,10.0,18.0,27.0,21.0,21.0,462.0,27.0,0.0,20.0,35.0,15.0,404.0,13.0,24.0,22.0,32.0,1.0
" 2022-08-15 13:18:40",22.0,1.0,26.0,24.0,444.0,1.0,10.0,0.0,27.0,26.0,28.0,363.0,0.0,20.0,31.0,8.0,20.0,28.0,5.0,455.0,20.0,12.0,21.0,19.0,15.0,306.0,21.0,25.0,29.0,38.0,28.0
" 2022-08-15 13:18:14",22.0,1.0,29.0,28.0,422.0,30.0,7.0,0.0,29.0,29.0,24.0,309.0,1.0,27.0,25.0,26.0,21.0,6.0,10.0,527.0,23.0,9.0,28.0,21.0,16.0,325.0,19.0,27.0,22.0,7.0,13.0
" 2022-08-15 13:20:48",1.0,1.0,23.0,28.0,341.0,28.0,20.0,1.0,27.0,21.0,39.0,456.0,0.0,20.0,27.0,19.0,25.0,14.0,23.0,317.0,29.0,12.0,29.0,29.0,24.0,454.0,39.0,29.0,25.0,30.0,24.0
" 2022-08-15 13:21:22",24.0,1.0,28.0,27.0,310.0,8.0,13.0,0.0,29.0,29.0,23.0,329.0,1.0,29.0,32.0,26.0,24.0,21.0,8.0,525.0,20.0,12.0,20.0,9.0,29.0,463.0,2.0,28.0,27.0,25.0,27.0
" 2022-08-15 13:20:06",6.0,0.0,23.0,29.0,368.0,2.0,20.0,1.0,25.0,29.0,8.0,347.0,0.0,23.0,39.0,0.0,21.0,26.0,18.0,417.0,24.0,11.0,29.0,37.0,19.0,418.0,17.0,25.0,23.0,11.0,26.0
" 2022-08-15 13:20:20",23.0,1.0,29.0,21.0,305.0,13.0,16.0,1.0,28.0,28.0,11.0,370.0,0.0,21.0,15.0,22.0,27.0,26.0,5.0,345.0,21.0,8.0,24.0,33.0,11.0,505.0,0.0,25.0,28.0,11.0,13.0
" 2022-08-15 13:22:06",13.0,0.0,27.0,27.0,526.0,33.0,25.0,1.0,23.0,22.0,35.0,519.0,0.0,28.0,6.0,28.0,26.0,16.0,1.0,304.0,25.0,30.0,23.0,15.0,10.0,372.0,15.0,26.0,22.0,4.0,0.0
" 2022-08-15 13:23:36",11.0,1.0,27.0,29.0,476.0,20.0,7.0,1.0,22.0,23.0,6.0,324.0,1.0,25.0,10.0,2.0,28.0,7.0,26.0,352.0,27.0,0.0,24.0,3.0,20.0,443.0,22.0,27.0,22.0,22.0,18.0
" 2022-08-15 13:23:19",7.0,0.0,26.0,21.0,313.0,34.0,9.0,0.0,26.0,20.0,12.0,492.0,1.0,23.0,27.0,7.0,28.0,16.0,6.0,462.0,26.0,2.0,28.0,22.0,22.0,354.0,27.0,25.0,27.0,1.0,9.0
" 2022-08-15 13:22:22",0.0,1.0,25.0,22.0,397.0,36.0,3.0,0.0,26.0,22.0,38.0,484.0,0.0,28.0,36.0,24.0,29.0,16.0,27.0,548.0,20.0,20.0,24.0,39.0,1.0,396.0,38.0,26.0,20.0,23.0,22.0
" 2022-08-15 13:23:11",7.0,1.0,26.0,20.0,532.0,30.0,24.0,1.0,28.0,28.0,16.0,386.0,0.0,28.0,29.0,7.0,24.0,39.0,28.0,536.0,25.0,21.0,21.0,37.0,5.0,343.0,24.0,26.0,29.0,39.0,15.0
" 2022-08-15 13:24:42",10.0,1.0,20.0,26.0,538.0,30.0,29.0,0.0,21.0,20.0,17.0,329.0,1.0,27.0,36.0,5.0,23.0,1.0,17.0,515.0,28.0,28.0,26.0,15.0,22.0,534.0,32.0,23.0,21.0,1.0,23.0
" 2022-08-15 13:22:45",1.0,0.0,21.0,28.0,353.0,12.0,13.0,0.0,25.0,21.0,11.0,493.0,0.0,24.0,39.0,6.0,27.0,5.0,19.0,312.0,23.0,8.0,20.0,22.0,15.0,338.0,19.0,28.0,22.0,33.0,14.0
" 2022-08-15 13:25:43",3.0,1.0,25.0,25.0,360.0,21.0,2.0,0.0,25.0,21.0,36.0,415.0,1.0,29.0,25.0,10.0,27.0,20.0,3.0,306.0,21.0,2.0,23.0,11.0,6.0,469.0,16.0,20.0,21.0,27.0,26.0
" 2022-08-15 13:26:21",26.0,1.0,28.0,28.0,518.0,23.0,1.0,0.0,24.0,24.0,12.0,468.0,0.0,27.0,10.0,19.0,28.0,2.0,8.0,344.0,28.0,3.0,23.0,18.0,29.0,450.0,3.0,24.0,27.0,12.0,10.0
" 2022-08-15 13:27:24",2.0,1.0,28.0,25.0,496.0,16.0,6.0,0.0,21.0,28.0,14.0,403.0,1.0,21.0,19.0,16.0,22.0,34.0,13.0,528.0,23.0,10.0,22.0,26.0,17.0,494.0,3.0,27.0,20.0,28.0,23.0
" 2022-08-15 13:26:05",4.0,0.0,27.0,23.0,430.0,36.0,4.0,0.0,29.0,21.0,24.0,304.0,1.0,29.0,36.0,8.0,28.0,8.0,1.0,398.0,21.0,11.0,21.0,29.0,27.0,309.0,14.0,27.0,28.0,31.0,15.0
" 2022-08-15 13:25:05",3.0,1.0,25.0,22.0,308.0,16.0,6.0,1.0,21.0,20.0,3.0,407.0,1.0,26.0,6.0,22.0,22.0,28.0,23.0,532.0,26.0,21.0,26.0,3.0,8.0,420.0,8.0,22.0,26.0,35.0,26.0
" 2022-08-15 13:29:55",7.0,0.0,23.0,28.0,301.0,25.0,24.0,0.0,20.0,25.0,35.0,360.0,1.0,27.0,37.0,15.0,21.0,23.0,27.0,385.0,22.0,14.0,20.0,20.0,9.0,377.0,3.0,21.0,21.0,15.0,10.0
" 2022-08-15 13:28:25",19.0,1.0,26.0,28.0,414.0,8.0,11.0,1.0,22.0,27.0,22.0,336.0,0.0,24.0,2.0,24.0,22.0,11.0,18.0,339.0,23.0,13.0,29.0,39.0,5.0,363.0,17.0,22.0,29.0,4.0,7.0
" 2022-08-15 13:27:50",22.0,0.0,23.0,26.0,346.0,3.0,24.0,1.0,29.0,27.0,5.0,338.0,0.0,24.0,18.0,8.0,21.0,31.0,27.0,333.0,26.0,38.0,23.0,3.0,17.0,493.0,23.0,26.0,23.0,32.0,11.0
" 2022-08-15 13:28:26",20.0,1.0,27.0,26.0,303.0,32.0,14.0,0.0,23.0,23.0,5.0,365.0,1.0,27.0,18.0,18.0,28.0,10.0,1.0,391.0,28.0,28.0,21.0,5.0,6.0,544.0,38.0,24.0,25.0,8.0,28.0
